cases,deaths,countriesAndTerritories,dateRep,countryterritoryCode,popData2019,contintent
28,0,Trinidad_and_Tobago,2020-11-21,TTO,1394973.0,Americas
53,0,Trinidad_and_Tobago,2020-11-20,TTO,1394973.0,Americas
45,0,Trinidad_and_Tobago,2020-11-19,TTO,1394973.0,Americas
39,1,Trinidad_and_Tobago,2020-11-18,TTO,1394973.0,Americas
16,0,Trinidad_and_Tobago,2020-11-17,TTO,1394973.0,Americas
3,0,Trinidad_and_Tobago,2020-11-16,TTO,1394973.0,Americas
97,1,Trinidad_and_Tobago,2020-11-15,TTO,1394973.0,Americas
50,0,Trinidad_and_Tobago,2020-11-14,TTO,1394973.0,Americas
26,0,Trinidad_and_Tobago,2020-11-13,TTO,1394973.0,Americas
24,0,Trinidad_and_Tobago,2020-11-12,TTO,1394973.0,Americas
31,0,Trinidad_and_Tobago,2020-11-11,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-11-10,TTO,1394973.0,Americas
11,0,Trinidad_and_Tobago,2020-11-09,TTO,1394973.0,Americas
40,0,Trinidad_and_Tobago,2020-11-08,TTO,1394973.0,Americas
24,0,Trinidad_and_Tobago,2020-11-07,TTO,1394973.0,Americas
10,1,Trinidad_and_Tobago,2020-11-06,TTO,1394973.0,Americas
10,0,Trinidad_and_Tobago,2020-11-05,TTO,1394973.0,Americas
50,1,Trinidad_and_Tobago,2020-11-04,TTO,1394973.0,Americas
36,2,Trinidad_and_Tobago,2020-11-03,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-11-02,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-11-01,TTO,1394973.0,Americas
32,0,Trinidad_and_Tobago,2020-10-31,TTO,1394973.0,Americas
42,0,Trinidad_and_Tobago,2020-10-30,TTO,1394973.0,Americas
26,1,Trinidad_and_Tobago,2020-10-29,TTO,1394973.0,Americas
33,0,Trinidad_and_Tobago,2020-10-28,TTO,1394973.0,Americas
24,1,Trinidad_and_Tobago,2020-10-27,TTO,1394973.0,Americas
8,0,Trinidad_and_Tobago,2020-10-26,TTO,1394973.0,Americas
16,1,Trinidad_and_Tobago,2020-10-25,TTO,1394973.0,Americas
41,1,Trinidad_and_Tobago,2020-10-24,TTO,1394973.0,Americas
54,2,Trinidad_and_Tobago,2020-10-23,TTO,1394973.0,Americas
59,3,Trinidad_and_Tobago,2020-10-22,TTO,1394973.0,Americas
35,1,Trinidad_and_Tobago,2020-10-21,TTO,1394973.0,Americas
1,1,Trinidad_and_Tobago,2020-10-20,TTO,1394973.0,Americas
16,1,Trinidad_and_Tobago,2020-10-19,TTO,1394973.0,Americas
40,0,Trinidad_and_Tobago,2020-10-18,TTO,1394973.0,Americas
47,2,Trinidad_and_Tobago,2020-10-17,TTO,1394973.0,Americas
40,0,Trinidad_and_Tobago,2020-10-16,TTO,1394973.0,Americas
27,0,Trinidad_and_Tobago,2020-10-15,TTO,1394973.0,Americas
11,1,Trinidad_and_Tobago,2020-10-14,TTO,1394973.0,Americas
15,2,Trinidad_and_Tobago,2020-10-13,TTO,1394973.0,Americas
58,0,Trinidad_and_Tobago,2020-10-12,TTO,1394973.0,Americas
22,1,Trinidad_and_Tobago,2020-10-11,TTO,1394973.0,Americas
58,3,Trinidad_and_Tobago,2020-10-10,TTO,1394973.0,Americas
76,2,Trinidad_and_Tobago,2020-10-09,TTO,1394973.0,Americas
41,1,Trinidad_and_Tobago,2020-10-08,TTO,1394973.0,Americas
79,1,Trinidad_and_Tobago,2020-10-07,TTO,1394973.0,Americas
4,1,Trinidad_and_Tobago,2020-10-06,TTO,1394973.0,Americas
54,3,Trinidad_and_Tobago,2020-10-05,TTO,1394973.0,Americas
80,2,Trinidad_and_Tobago,2020-10-04,TTO,1394973.0,Americas
59,0,Trinidad_and_Tobago,2020-10-03,TTO,1394973.0,Americas
39,0,Trinidad_and_Tobago,2020-10-02,TTO,1394973.0,Americas
68,2,Trinidad_and_Tobago,2020-10-01,TTO,1394973.0,Americas
77,2,Trinidad_and_Tobago,2020-09-30,TTO,1394973.0,Americas
24,1,Trinidad_and_Tobago,2020-09-29,TTO,1394973.0,Americas
50,1,Trinidad_and_Tobago,2020-09-28,TTO,1394973.0,Americas
35,0,Trinidad_and_Tobago,2020-09-27,TTO,1394973.0,Americas
42,3,Trinidad_and_Tobago,2020-09-26,TTO,1394973.0,Americas
99,0,Trinidad_and_Tobago,2020-09-25,TTO,1394973.0,Americas
110,2,Trinidad_and_Tobago,2020-09-24,TTO,1394973.0,Americas
81,0,Trinidad_and_Tobago,2020-09-23,TTO,1394973.0,Americas
44,0,Trinidad_and_Tobago,2020-09-22,TTO,1394973.0,Americas
48,4,Trinidad_and_Tobago,2020-09-21,TTO,1394973.0,Americas
202,1,Trinidad_and_Tobago,2020-09-20,TTO,1394973.0,Americas
217,0,Trinidad_and_Tobago,2020-09-19,TTO,1394973.0,Americas
107,2,Trinidad_and_Tobago,2020-09-18,TTO,1394973.0,Americas
104,2,Trinidad_and_Tobago,2020-09-17,TTO,1394973.0,Americas
82,1,Trinidad_and_Tobago,2020-09-16,TTO,1394973.0,Americas
99,2,Trinidad_and_Tobago,2020-09-15,TTO,1394973.0,Americas
49,2,Trinidad_and_Tobago,2020-09-14,TTO,1394973.0,Americas
168,1,Trinidad_and_Tobago,2020-09-13,TTO,1394973.0,Americas
127,7,Trinidad_and_Tobago,2020-09-12,TTO,1394973.0,Americas
110,4,Trinidad_and_Tobago,2020-09-11,TTO,1394973.0,Americas
197,0,Trinidad_and_Tobago,2020-09-10,TTO,1394973.0,Americas
114,2,Trinidad_and_Tobago,2020-09-09,TTO,1394973.0,Americas
27,3,Trinidad_and_Tobago,2020-09-08,TTO,1394973.0,Americas
20,1,Trinidad_and_Tobago,2020-09-07,TTO,1394973.0,Americas
190,2,Trinidad_and_Tobago,2020-09-06,TTO,1394973.0,Americas
56,2,Trinidad_and_Tobago,2020-09-05,TTO,1394973.0,Americas
64,1,Trinidad_and_Tobago,2020-09-04,TTO,1394973.0,Americas
123,1,Trinidad_and_Tobago,2020-09-03,TTO,1394973.0,Americas
38,5,Trinidad_and_Tobago,2020-09-02,TTO,1394973.0,Americas
76,1,Trinidad_and_Tobago,2020-09-01,TTO,1394973.0,Americas
38,2,Trinidad_and_Tobago,2020-08-31,TTO,1394973.0,Americas
91,0,Trinidad_and_Tobago,2020-08-30,TTO,1394973.0,Americas
78,4,Trinidad_and_Tobago,2020-08-29,TTO,1394973.0,Americas
65,0,Trinidad_and_Tobago,2020-08-28,TTO,1394973.0,Americas
159,0,Trinidad_and_Tobago,2020-08-27,TTO,1394973.0,Americas
153,0,Trinidad_and_Tobago,2020-08-26,TTO,1394973.0,Americas
92,1,Trinidad_and_Tobago,2020-08-25,TTO,1394973.0,Americas
77,1,Trinidad_and_Tobago,2020-08-24,TTO,1394973.0,Americas
66,1,Trinidad_and_Tobago,2020-08-23,TTO,1394973.0,Americas
97,0,Trinidad_and_Tobago,2020-08-22,TTO,1394973.0,Americas
81,0,Trinidad_and_Tobago,2020-08-21,TTO,1394973.0,Americas
57,0,Trinidad_and_Tobago,2020-08-20,TTO,1394973.0,Americas
77,1,Trinidad_and_Tobago,2020-08-19,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-08-18,TTO,1394973.0,Americas
78,1,Trinidad_and_Tobago,2020-08-17,TTO,1394973.0,Americas
62,2,Trinidad_and_Tobago,2020-08-16,TTO,1394973.0,Americas
8,0,Trinidad_and_Tobago,2020-08-15,TTO,1394973.0,Americas
78,0,Trinidad_and_Tobago,2020-08-14,TTO,1394973.0,Americas
31,0,Trinidad_and_Tobago,2020-08-13,TTO,1394973.0,Americas
14,0,Trinidad_and_Tobago,2020-08-12,TTO,1394973.0,Americas
2,0,Trinidad_and_Tobago,2020-08-11,TTO,1394973.0,Americas
4,0,Trinidad_and_Tobago,2020-08-10,TTO,1394973.0,Americas
50,0,Trinidad_and_Tobago,2020-08-09,TTO,1394973.0,Americas
15,0,Trinidad_and_Tobago,2020-08-08,TTO,1394973.0,Americas
11,0,Trinidad_and_Tobago,2020-08-07,TTO,1394973.0,Americas
5,0,Trinidad_and_Tobago,2020-08-06,TTO,1394973.0,Americas
12,0,Trinidad_and_Tobago,2020-08-05,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-08-04,TTO,1394973.0,Americas
9,0,Trinidad_and_Tobago,2020-08-03,TTO,1394973.0,Americas
4,0,Trinidad_and_Tobago,2020-08-02,TTO,1394973.0,Americas
5,0,Trinidad_and_Tobago,2020-08-01,TTO,1394973.0,Americas
8,0,Trinidad_and_Tobago,2020-07-31,TTO,1394973.0,Americas
2,0,Trinidad_and_Tobago,2020-07-30,TTO,1394973.0,Americas
6,0,Trinidad_and_Tobago,2020-07-29,TTO,1394973.0,Americas
1,0,Trinidad_and_Tobago,2020-07-28,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-27,TTO,1394973.0,Americas
5,0,Trinidad_and_Tobago,2020-07-26,TTO,1394973.0,Americas
1,0,Trinidad_and_Tobago,2020-07-25,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-24,TTO,1394973.0,Americas
2,0,Trinidad_and_Tobago,2020-07-23,TTO,1394973.0,Americas
2,0,Trinidad_and_Tobago,2020-07-22,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-21,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-20,TTO,1394973.0,Americas
1,0,Trinidad_and_Tobago,2020-07-19,TTO,1394973.0,Americas
3,0,Trinidad_and_Tobago,2020-07-18,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-17,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-16,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-15,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-14,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-13,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-12,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-11,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-10,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-09,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-08,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-07,TTO,1394973.0,Americas
3,0,Trinidad_and_Tobago,2020-07-06,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-05,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-04,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-03,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-07-02,TTO,1394973.0,Americas
4,0,Trinidad_and_Tobago,2020-07-01,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-30,TTO,1394973.0,Americas
2,0,Trinidad_and_Tobago,2020-06-29,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-28,TTO,1394973.0,Americas
1,0,Trinidad_and_Tobago,2020-06-27,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-26,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-25,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-24,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-23,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-22,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-21,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-20,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-19,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-18,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-17,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-16,TTO,1394973.0,Americas
6,0,Trinidad_and_Tobago,2020-06-15,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-14,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-13,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-12,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-11,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-10,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-09,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-08,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-07,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-06,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-05,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-04,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-03,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-02,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-06-01,TTO,1394973.0,Americas
1,0,Trinidad_and_Tobago,2020-05-31,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-30,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-29,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-28,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-27,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-26,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-25,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-24,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-23,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-22,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-21,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-20,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-19,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-18,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-17,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-16,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-15,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-14,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-13,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-12,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-11,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-10,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-09,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-08,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-07,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-06,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-05,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-04,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-03,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-02,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-05-01,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-30,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-29,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-28,TTO,1394973.0,Americas
1,0,Trinidad_and_Tobago,2020-04-27,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-26,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-25,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-24,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-23,TTO,1394973.0,Americas
1,0,Trinidad_and_Tobago,2020-04-22,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-21,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-20,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-19,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-18,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-17,TTO,1394973.0,Americas
1,0,Trinidad_and_Tobago,2020-04-16,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-15,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-14,TTO,1394973.0,Americas
1,0,Trinidad_and_Tobago,2020-04-13,TTO,1394973.0,Americas
3,0,Trinidad_and_Tobago,2020-04-12,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-11,TTO,1394973.0,Americas
2,0,Trinidad_and_Tobago,2020-04-10,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-04-09,TTO,1394973.0,Americas
2,0,Trinidad_and_Tobago,2020-04-08,TTO,1394973.0,Americas
1,1,Trinidad_and_Tobago,2020-04-07,TTO,1394973.0,Americas
1,1,Trinidad_and_Tobago,2020-04-06,TTO,1394973.0,Americas
3,0,Trinidad_and_Tobago,2020-04-05,TTO,1394973.0,Americas
3,0,Trinidad_and_Tobago,2020-04-04,TTO,1394973.0,Americas
8,1,Trinidad_and_Tobago,2020-04-03,TTO,1394973.0,Americas
2,2,Trinidad_and_Tobago,2020-04-02,TTO,1394973.0,Americas
2,0,Trinidad_and_Tobago,2020-04-01,TTO,1394973.0,Americas
7,0,Trinidad_and_Tobago,2020-03-31,TTO,1394973.0,Americas
4,1,Trinidad_and_Tobago,2020-03-30,TTO,1394973.0,Americas
8,0,Trinidad_and_Tobago,2020-03-29,TTO,1394973.0,Americas
1,1,Trinidad_and_Tobago,2020-03-28,TTO,1394973.0,Americas
5,0,Trinidad_and_Tobago,2020-03-27,TTO,1394973.0,Americas
3,1,Trinidad_and_Tobago,2020-03-26,TTO,1394973.0,Americas
6,0,Trinidad_and_Tobago,2020-03-25,TTO,1394973.0,Americas
1,0,Trinidad_and_Tobago,2020-03-24,TTO,1394973.0,Americas
1,0,Trinidad_and_Tobago,2020-03-23,TTO,1394973.0,Americas
40,0,Trinidad_and_Tobago,2020-03-22,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-03-21,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-03-20,TTO,1394973.0,Americas
2,0,Trinidad_and_Tobago,2020-03-19,TTO,1394973.0,Americas
2,0,Trinidad_and_Tobago,2020-03-18,TTO,1394973.0,Americas
1,0,Trinidad_and_Tobago,2020-03-17,TTO,1394973.0,Americas
2,0,Trinidad_and_Tobago,2020-03-16,TTO,1394973.0,Americas
0,0,Trinidad_and_Tobago,2020-03-15,TTO,1394973.0,Americas
1,0,Trinidad_and_Tobago,2020-03-14,TTO,1394973.0,Americas
1,0,Trinidad_and_Tobago,2020-03-13,TTO,1394973.0,Americas
1271,66,Tunisia,2020-11-30,TUN,11694719.0,Africa
1210,47,Tunisia,2020-11-29,TUN,11694719.0,Africa
1295,72,Tunisia,2020-11-28,TUN,11694719.0,Africa
1168,51,Tunisia,2020-11-27,TUN,11694719.0,Africa
1094,48,Tunisia,2020-11-26,TUN,11694719.0,Africa
1018,73,Tunisia,2020-11-25,TUN,11694719.0,Africa
484,41,Tunisia,2020-11-24,TUN,11694719.0,Africa
1240,69,Tunisia,2020-11-23,TUN,11694719.0,Africa
1206,68,Tunisia,2020-11-22,TUN,11694719.0,Africa
1270,73,Tunisia,2020-11-21,TUN,11694719.0,Africa
1223,70,Tunisia,2020-11-20,TUN,11694719.0,Africa
2049,96,Tunisia,2020-11-19,TUN,11694719.0,Africa
720,56,Tunisia,2020-11-18,TUN,11694719.0,Africa
599,44,Tunisia,2020-11-17,TUN,11694719.0,Africa
1065,66,Tunisia,2020-11-16,TUN,11694719.0,Africa
1671,70,Tunisia,2020-11-15,TUN,11694719.0,Africa
1562,58,Tunisia,2020-11-14,TUN,11694719.0,Africa
1584,49,Tunisia,2020-11-13,TUN,11694719.0,Africa
1529,96,Tunisia,2020-11-12,TUN,11694719.0,Africa
1424,86,Tunisia,2020-11-11,TUN,11694719.0,Africa
450,47,Tunisia,2020-11-10,TUN,11694719.0,Africa
1576,79,Tunisia,2020-11-09,TUN,11694719.0,Africa
3209,217,Tunisia,2020-11-08,TUN,11694719.0,Africa
0,0,Tunisia,2020-11-07,TUN,11694719.0,Africa
1971,65,Tunisia,2020-11-06,TUN,11694719.0,Africa
1237,29,Tunisia,2020-11-05,TUN,11694719.0,Africa
1220,102,Tunisia,2020-11-04,TUN,11694719.0,Africa
0,0,Tunisia,2020-11-03,TUN,11694719.0,Africa
791,33,Tunisia,2020-11-02,TUN,11694719.0,Africa
1302,31,Tunisia,2020-11-01,TUN,11694719.0,Africa
1784,64,Tunisia,2020-10-31,TUN,11694719.0,Africa
3751,100,Tunisia,2020-10-30,TUN,11694719.0,Africa
1879,170,Tunisia,2020-10-29,TUN,11694719.0,Africa
0,0,Tunisia,2020-10-28,TUN,11694719.0,Africa
3600,164,Tunisia,2020-10-27,TUN,11694719.0,Africa
0,0,Tunisia,2020-10-26,TUN,11694719.0,Africa
1585,35,Tunisia,2020-10-25,TUN,11694719.0,Africa
1322,44,Tunisia,2020-10-24,TUN,11694719.0,Africa
0,0,Tunisia,2020-10-23,TUN,11694719.0,Africa
1442,29,Tunisia,2020-10-22,TUN,11694719.0,Africa
1723,24,Tunisia,2020-10-21,TUN,11694719.0,Africa
2185,61,Tunisia,2020-10-20,TUN,11694719.0,Africa
0,0,Tunisia,2020-10-19,TUN,11694719.0,Africa
5752,114,Tunisia,2020-10-18,TUN,11694719.0,Africa
0,0,Tunisia,2020-10-17,TUN,11694719.0,Africa
0,0,Tunisia,2020-10-16,TUN,11694719.0,Africa
2234,34,Tunisia,2020-10-15,TUN,11694719.0,Africa
0,0,Tunisia,2020-10-14,TUN,11694719.0,Africa
1297,22,Tunisia,2020-10-13,TUN,11694719.0,Africa
0,0,Tunisia,2020-10-12,TUN,11694719.0,Africa
3137,47,Tunisia,2020-10-11,TUN,11694719.0,Africa
2357,45,Tunisia,2020-10-10,TUN,11694719.0,Africa
0,0,Tunisia,2020-10-09,TUN,11694719.0,Africa
2312,43,Tunisia,2020-10-08,TUN,11694719.0,Africa
0,0,Tunisia,2020-10-07,TUN,11694719.0,Africa
0,0,Tunisia,2020-10-06,TUN,11694719.0,Africa
2509,45,Tunisia,2020-10-05,TUN,11694719.0,Africa
1223,5,Tunisia,2020-10-04,TUN,11694719.0,Africa
1308,6,Tunisia,2020-10-03,TUN,11694719.0,Africa
0,0,Tunisia,2020-10-02,TUN,11694719.0,Africa
1008,19,Tunisia,2020-10-01,TUN,11694719.0,Africa
1291,32,Tunisia,2020-09-30,TUN,11694719.0,Africa
0,0,Tunisia,2020-09-29,TUN,11694719.0,Africa
936,7,Tunisia,2020-09-28,TUN,11694719.0,Africa
786,16,Tunisia,2020-09-27,TUN,11694719.0,Africa
1087,11,Tunisia,2020-09-26,TUN,11694719.0,Africa
826,6,Tunisia,2020-09-25,TUN,11694719.0,Africa
1219,10,Tunisia,2020-09-24,TUN,11694719.0,Africa
0,0,Tunisia,2020-09-23,TUN,11694719.0,Africa
528,5,Tunisia,2020-09-22,TUN,11694719.0,Africa
996,4,Tunisia,2020-09-21,TUN,11694719.0,Africa
1166,22,Tunisia,2020-09-20,TUN,11694719.0,Africa
0,0,Tunisia,2020-09-19,TUN,11694719.0,Africa
470,4,Tunisia,2020-09-18,TUN,11694719.0,Africa
477,6,Tunisia,2020-09-17,TUN,11694719.0,Africa
241,6,Tunisia,2020-09-16,TUN,11694719.0,Africa
747,10,Tunisia,2020-09-15,TUN,11694719.0,Africa
0,0,Tunisia,2020-09-14,TUN,11694719.0,Africa
376,4,Tunisia,2020-09-13,TUN,11694719.0,Africa
377,4,Tunisia,2020-09-12,TUN,11694719.0,Africa
465,3,Tunisia,2020-09-11,TUN,11694719.0,Africa
0,0,Tunisia,2020-09-10,TUN,11694719.0,Africa
293,3,Tunisia,2020-09-09,TUN,11694719.0,Africa
348,0,Tunisia,2020-09-08,TUN,11694719.0,Africa
234,6,Tunisia,2020-09-07,TUN,11694719.0,Africa
148,3,Tunisia,2020-09-06,TUN,11694719.0,Africa
0,0,Tunisia,2020-09-05,TUN,11694719.0,Africa
198,3,Tunisia,2020-09-04,TUN,11694719.0,Africa
393,4,Tunisia,2020-09-03,TUN,11694719.0,Africa
0,0,Tunisia,2020-09-02,TUN,11694719.0,Africa
118,1,Tunisia,2020-09-01,TUN,11694719.0,Africa
113,0,Tunisia,2020-08-31,TUN,11694719.0,Africa
111,2,Tunisia,2020-08-30,TUN,11694719.0,Africa
138,1,Tunisia,2020-08-29,TUN,11694719.0,Africa
117,2,Tunisia,2020-08-28,TUN,11694719.0,Africa
137,0,Tunisia,2020-08-27,TUN,11694719.0,Africa
176,0,Tunisia,2020-08-26,TUN,11694719.0,Africa
155,3,Tunisia,2020-08-25,TUN,11694719.0,Africa
0,0,Tunisia,2020-08-24,TUN,11694719.0,Africa
131,4,Tunisia,2020-08-23,TUN,11694719.0,Africa
64,1,Tunisia,2020-08-22,TUN,11694719.0,Africa
116,3,Tunisia,2020-08-21,TUN,11694719.0,Africa
242,4,Tunisia,2020-08-20,TUN,11694719.0,Africa
0,0,Tunisia,2020-08-19,TUN,11694719.0,Africa
78,2,Tunisia,2020-08-18,TUN,11694719.0,Africa
84,0,Tunisia,2020-08-17,TUN,11694719.0,Africa
120,1,Tunisia,2020-08-16,TUN,11694719.0,Africa
56,0,Tunisia,2020-08-15,TUN,11694719.0,Africa
67,1,Tunisia,2020-08-14,TUN,11694719.0,Africa
42,0,Tunisia,2020-08-13,TUN,11694719.0,Africa
21,1,Tunisia,2020-08-12,TUN,11694719.0,Africa
20,0,Tunisia,2020-08-11,TUN,11694719.0,Africa
19,0,Tunisia,2020-08-10,TUN,11694719.0,Africa
22,0,Tunisia,2020-08-09,TUN,11694719.0,Africa
14,0,Tunisia,2020-08-08,TUN,11694719.0,Africa
41,0,Tunisia,2020-08-07,TUN,11694719.0,Africa
17,0,Tunisia,2020-08-06,TUN,11694719.0,Africa
19,0,Tunisia,2020-08-05,TUN,11694719.0,Africa
4,0,Tunisia,2020-08-04,TUN,11694719.0,Africa
9,0,Tunisia,2020-08-03,TUN,11694719.0,Africa
17,1,Tunisia,2020-08-02,TUN,11694719.0,Africa
21,0,Tunisia,2020-08-01,TUN,11694719.0,Africa
26,0,Tunisia,2020-07-31,TUN,11694719.0,Africa
20,0,Tunisia,2020-07-30,TUN,11694719.0,Africa
13,0,Tunisia,2020-07-29,TUN,11694719.0,Africa
3,0,Tunisia,2020-07-28,TUN,11694719.0,Africa
9,0,Tunisia,2020-07-27,TUN,11694719.0,Africa
18,0,Tunisia,2020-07-26,TUN,11694719.0,Africa
19,0,Tunisia,2020-07-25,TUN,11694719.0,Africa
12,0,Tunisia,2020-07-24,TUN,11694719.0,Africa
5,0,Tunisia,2020-07-23,TUN,11694719.0,Africa
8,0,Tunisia,2020-07-22,TUN,11694719.0,Africa
7,0,Tunisia,2020-07-21,TUN,11694719.0,Africa
26,0,Tunisia,2020-07-20,TUN,11694719.0,Africa
12,0,Tunisia,2020-07-19,TUN,11694719.0,Africa
9,0,Tunisia,2020-07-18,TUN,11694719.0,Africa
8,0,Tunisia,2020-07-17,TUN,11694719.0,Africa
